ec5_uuid,ec5_parent_uuid,created_at,uploaded_at,created_by,title,6_Plot_Name,7_Date,8_Time,lat_9_Plot_Center,long_9_Plot_Center,accuracy_9_Plot_Center,UTM_Northing_9_Plot_Center,UTM_Easting_9_Plot_Center,UTM_Zone_9_Plot_Center,10_Plot_Type,11_Quadrat,35_Graminoids,36_Forbs,37_Moss,38_Lichen,39_Shrub,40_NPV,41_Rock,42_Soil,43_Overall_Green,44_Species_1,45_Species_1,46_Species_2,47_Species_2,48_Species_3,49_Species_3,50_Species_4,51_Species_4,52_Species_5,53_Species_5,55_North_Toward_Cent,56_West_Toward_Cente,57_South_Toward_Cent,58_East_Toward_Cente,59_Photo_Down,60_Plot_Sketch_Photo,61_Plot_Notes
88a5e7a5-cda7-4845-9ffa-7812e588eda3,e9cda52d-28c9-4080-a241-c1c03c2e031d,2022-07-11T19:18:53.634Z,2022-07-15T04:49:48.000Z,me@kylekovach.com,COLD_0006,COLD_0006,7/11/2022,11:09:31,68.116813,-149.54662,5,7558072,394101,6W,Mixed Species Box Ground,2,0 - 10%,0 - 10%,10 - 25%,0 - 10%,50 - 75%,10 - 25%,0 - 10%,0 - 10%,75 - 90%,Willow,50 - 75%,,N/A,,N/A,,N/A,,N/A,88a5e7a5-cda7-4845-9ffa-7812e588eda3_1657567033.jpg,88a5e7a5-cda7-4845-9ffa-7812e588eda3_1657567056.jpg,88a5e7a5-cda7-4845-9ffa-7812e588eda3_1657567081.jpg,88a5e7a5-cda7-4845-9ffa-7812e588eda3_1657567097.jpg,88a5e7a5-cda7-4845-9ffa-7812e588eda3_1657567114.jpg,88a5e7a5-cda7-4845-9ffa-7812e588eda3_1657567125.jpg,
b2fa7d19-fceb-480d-9061-c3dd559f54a0,e9cda52d-28c9-4080-a241-c1c03c2e031d,2022-07-11T00:19:23.119Z,2022-07-15T04:49:35.000Z,me@kylekovach.com,COLD_0005,COLD_0005,7/10/2022,16:14:29,67.254208,-150.184093,5,7462472,621462,5W,Mixed Species Patch Tree/Shrub,0,0 - 10%,0 - 10%,50 - 75%,N/A,N/A,25 - 50%,N/A,N/A,50 - 75%,,N/A,,N/A,,N/A,,N/A,,N/A,b2fa7d19-fceb-480d-9061-c3dd559f54a0_1657498626.jpg,b2fa7d19-fceb-480d-9061-c3dd559f54a0_1657498649.jpg,b2fa7d19-fceb-480d-9061-c3dd559f54a0_1657498682.jpg,b2fa7d19-fceb-480d-9061-c3dd559f54a0_1657498708.jpg,b2fa7d19-fceb-480d-9061-c3dd559f54a0_1657498730.jpg,b2fa7d19-fceb-480d-9061-c3dd559f54a0_1657500316.jpg,
133adc02-33ca-4749-aee9-a652f42bde73,e9cda52d-28c9-4080-a241-c1c03c2e031d,2022-07-10T22:21:27.005Z,2022-08-17T22:08:37.000Z,me@kylekovach.com,COLD_0004,COLD_0004,7/10/2022,14:08:51,67.397971,-150.091256,4,7478669,624714,5W,Mixed Species Box Tree/Shrub and Ground,2,0 - 10%,10 - 25%,25 - 50%,10 - 25%,10 - 25%,0 - 10%,N/A,N/A,50 - 75%,Moss,25 - 50%,Caribou lichen,10 - 25%,Chamaedaphne calculata? (Forb),10 - 25%,,N/A,,N/A,133adc02-33ca-4749-aee9-a652f42bde73_1657491601.jpg,133adc02-33ca-4749-aee9-a652f42bde73_1657491621.jpg,133adc02-33ca-4749-aee9-a652f42bde73_1657491640.jpg,133adc02-33ca-4749-aee9-a652f42bde73_1657491657.jpg,133adc02-33ca-4749-aee9-a652f42bde73_1657491668.jpg,,
507b69b3-bb75-49c4-8a22-5b4b81427c99,e9cda52d-28c9-4080-a241-c1c03c2e031d,2022-07-10T21:49:50.945Z,2022-07-15T04:49:06.000Z,me@kylekovach.com,COLD_0003,COLD_0003,7/10/2022,13:44:06,67.397841,-150.090352,5,7478656,624753,5W,Mixed Species Patch Tree/Shrub,0,N/A,0 - 10%,0 - 10%,N/A,N/A,75 - 90%,0 - 10%,0 - 10%,0 - 10%,,N/A,,N/A,,N/A,,N/A,,N/A,507b69b3-bb75-49c4-8a22-5b4b81427c99_1657489624.jpg,507b69b3-bb75-49c4-8a22-5b4b81427c99_1657489655.jpg,507b69b3-bb75-49c4-8a22-5b4b81427c99_1657489688.jpg,507b69b3-bb75-49c4-8a22-5b4b81427c99_1657489712.jpg,507b69b3-bb75-49c4-8a22-5b4b81427c99_1657489737.jpg,507b69b3-bb75-49c4-8a22-5b4b81427c99_1657490081.jpg,
33441c6a-0889-409c-bbae-8755174f4cce,e9cda52d-28c9-4080-a241-c1c03c2e031d,2022-07-10T21:16:01.818Z,2022-07-15T04:48:53.000Z,me@kylekovach.com,COLD_0002,COLD_0002,7/10/2022,12:44:26,67.398922,-150.094001,4,7478769,624591,5W,Mixed Species Box Ground,4,0 - 10%,0 - 10%,10 - 25%,0 - 10%,0 - 10%,10 - 25%,N/A,0 - 10%,75 - 90%,Big shrub,0 - 10%,Spruce,0 - 10%,Rosemary,0 - 10%,Little spikey,0 - 10%,Caribou lichen,0 - 10%,33441c6a-0889-409c-bbae-8755174f4cce_1657487624.jpg,33441c6a-0889-409c-bbae-8755174f4cce_1657487646.jpg,33441c6a-0889-409c-bbae-8755174f4cce_1657487669.jpg,33441c6a-0889-409c-bbae-8755174f4cce_1657487685.jpg,33441c6a-0889-409c-bbae-8755174f4cce_1657487709.jpg,33441c6a-0889-409c-bbae-8755174f4cce_1657487742.jpg,
824be087-d76b-46ad-a03d-3b7fea2245f6,e9cda52d-28c9-4080-a241-c1c03c2e031d,2022-07-10T19:32:19.503Z,2022-08-17T22:08:45.000Z,me@kylekovach.com,COLD_0001,COLD_0001,7/10/2022,11:05:27,67.461144,-150.028567,5,7485832,627063,5W,Mixed Species Box Ground,4,0 - 10%,0 - 10%,10 - 25%,0 - 10%,25 - 50%,25 - 50%,N/A,25 - 50%,50 - 75%,Willow,25 - 50%,Sheherdia canadensis,10 - 25%,,N/A,,N/A,,N/A,824be087-d76b-46ad-a03d-3b7fea2245f6_1657481455.jpg,824be087-d76b-46ad-a03d-3b7fea2245f6_1657481470.jpg,824be087-d76b-46ad-a03d-3b7fea2245f6_1657481490.jpg,824be087-d76b-46ad-a03d-3b7fea2245f6_1657481503.jpg,824be087-d76b-46ad-a03d-3b7fea2245f6_1657481518.jpg,824be087-d76b-46ad-a03d-3b7fea2245f6_1657481864.jpg,
f15bcde5-82fe-4c86-862d-69cc0aa8d596,e9cda52d-28c9-4080-a241-c1c03c2e031d,2022-07-10T18:28:45.908Z,2022-07-15T04:48:19.000Z,me@kylekovach.com,COLD_0000,COLD_0000,7/10/2022,10:19:55,67.461111,-150.02923,5,7485827,627034,5W,Mixed Species Patch Tree/Shrub,0,0 - 10%,10 - 25%,N/A,N/A,0 - 10%,25 - 50%,N/A,0 - 10%,50 - 75%,,N/A,,N/A,,N/A,,N/A,,N/A,f15bcde5-82fe-4c86-862d-69cc0aa8d596_1657477543.jpg,f15bcde5-82fe-4c86-862d-69cc0aa8d596_1657477575.jpg,f15bcde5-82fe-4c86-862d-69cc0aa8d596_1657477597.jpg,f15bcde5-82fe-4c86-862d-69cc0aa8d596_1657477608.jpg,f15bcde5-82fe-4c86-862d-69cc0aa8d596_1657477633.jpg,f15bcde5-82fe-4c86-862d-69cc0aa8d596_1657477646.jpg,
ae67d28c-a8fc-49c4-9b51-a386b8be0f10,a7d6e722-4732-465d-82ab-56f9bfaeb348,2022-07-08T22:44:27.349Z,2022-07-09T03:13:25.000Z,me@kylekovach.com,FAIR_0003,FAIR_0003,7/8/2022,14:43:05,,,,,,,Single Species Patch Tree/Shrub,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,,,,,,Sunlit side of canopy
b6c08bc5-837d-4db9-a335-b8c1b92b352c,a7d6e722-4732-465d-82ab-56f9bfaeb348,2022-07-08T22:14:20.804Z,2022-07-09T03:13:19.000Z,me@kylekovach.com,FAIR_0002,FAIR_0002,7/8/2022,13:56:51,65.145927,-147.471822,5,7224800,477872,6W,Single Species Patch Tree/Shrub,0,N/A,N/A,N/A,N/A,N/A,75 - 90%,N/A,N/A,25 - 50%,,N/A,,N/A,,N/A,,N/A,,N/A,,,,,,,Quick sample grab off big patch on side
39df354d-b6ba-4f51-a657-5cdcd2d6192c,a7d6e722-4732-465d-82ab-56f9bfaeb348,2022-07-08T21:03:41.763Z,2022-07-09T03:13:05.000Z,me@kylekovach.com,FAIR_0001,FAIR_0001,7/8/2022,12:41:25,65.157074,-147.487544,5,7226048,477144,6W,Mixed Species Box Tree/Shrub and Ground,1,N/A,25 - 50%,10 - 25%,0 - 10%,25 - 50%,25 - 50%,N/A,10 - 25%,50 - 75%,Forb1,10 - 25%,Shrub1,0 - 10%,Shrub2,0 - 10%,Forb 2,10 - 25%,,N/A,39df354d-b6ba-4f51-a657-5cdcd2d6192c_1657314067.jpg,39df354d-b6ba-4f51-a657-5cdcd2d6192c_1657314096.jpg,39df354d-b6ba-4f51-a657-5cdcd2d6192c_1657314121.jpg,39df354d-b6ba-4f51-a657-5cdcd2d6192c_1657314143.jpg,39df354d-b6ba-4f51-a657-5cdcd2d6192c_1657314202.jpg,,
d4aa75ef-9712-483e-9baf-e694072adde2,a7d6e722-4732-465d-82ab-56f9bfaeb348,2022-07-07T23:13:49.614Z,2022-07-08T05:58:11.000Z,me@kylekovach.com,FAIR_0000,FAIR_0000,7/7/2022,14:59:51,65.156259,-147.492735,5,7225959,476900,6W,Mixed Species Box Tree/Shrub and Ground,1,0 - 10%,0 - 10%,10 - 25%,0 - 10%,10 - 25%,0 - 10%,N/A,N/A,90 - 100%,Sedge 1,75 - 90%,,N/A,,N/A,,N/A,,N/A,d4aa75ef-9712-483e-9baf-e694072adde2_1657235360.jpg,d4aa75ef-9712-483e-9baf-e694072adde2_1657235398.jpg,d4aa75ef-9712-483e-9baf-e694072adde2_1657235440.jpg,d4aa75ef-9712-483e-9baf-e694072adde2_1657235451.jpg,,d4aa75ef-9712-483e-9baf-e694072adde2_1657235511.jpg,
2ed31732-48af-4333-8d4f-4587fc8071ba,9e249cbc-4caa-460f-aa69-a988418e3132,2021-07-25T11:00:24.629Z,2021-07-27T07:37:17.000Z,ptownsend@wisc.edu,162,162,7/25/2021,10:58:20,65.645392,-16.910131,17,7281720,412114,28W,,0,10 - 25%,0 - 10%,,,0 - 10%,10 - 25%,0 - 10%,25 - 50%,75 - 90%,,,,,,,,,,,2ed31732-48af-4333-8d4f-4587fc8071ba_1627210765.jpg,2ed31732-48af-4333-8d4f-4587fc8071ba_1627210773.jpg,2ed31732-48af-4333-8d4f-4587fc8071ba_1627210795.jpg,2ed31732-48af-4333-8d4f-4587fc8071ba_1627210784.jpg,,,Larch tall 15 m no understory some grass
0751920c-844b-4f82-bd7c-1eb320c34473,4b67a8c6-5890-452d-8e7d-312ea2b49070,2021-07-23T17:09:44.864Z,2021-07-27T07:37:13.000Z,ptownsend@wisc.edu,156,156,7/23/2021,17:04:24,65.608006,-16.900894,10,7277541,412413,28W,,0,0 - 10%,10 - 25%,0 - 10%,0 - 10%,50 - 75%,0 - 10%,0 - 10%,0 - 10%,90 - 100%,,,,,,,,,,,0751920c-844b-4f82-bd7c-1eb320c34473_1627059960.jpg,0751920c-844b-4f82-bd7c-1eb320c34473_1627059975.jpg,0751920c-844b-4f82-bd7c-1eb320c34473_1627059984.jpg,0751920c-844b-4f82-bd7c-1eb320c34473_1627059993.jpg,0751920c-844b-4f82-bd7c-1eb320c34473_1627060031.jpg,,Bepu woodland 4-6 m tall 50- 75 canopy cover with dense shrub layer and ground layer   Took 4 ground photos on photo roll. Estimated ground cover in notebook.   Note Bepu is prominent in understory too
62bfb598-e1ba-4fbf-af8d-7290ecfdcdbc,4b67a8c6-5890-452d-8e7d-312ea2b49070,2021-07-23T16:11:56.402Z,2021-07-27T07:37:11.000Z,ptownsend@wisc.edu,155,155,7/23/2021,16:06:44,65.586268,-16.848667,6,7275048,414748,28W,,0,0 - 10%,25 - 50%,0 - 10%,0 - 10%,50 - 75%,0 - 10%,N/A,0 - 10%,90 - 100%,,,,,,,,,,,62bfb598-e1ba-4fbf-af8d-7290ecfdcdbc_1627056521.jpg,62bfb598-e1ba-4fbf-af8d-7290ecfdcdbc_1627056527.jpg,62bfb598-e1ba-4fbf-af8d-7290ecfdcdbc_1627056532.jpg,62bfb598-e1ba-4fbf-af8d-7290ecfdcdbc_1627056539.jpg,62bfb598-e1ba-4fbf-af8d-7290ecfdcdbc_1627056569.jpg,,"BEPU woodland with 50-75 cover, and understory 75-90 see notes for cover estimates. Significant midstory SALA.  TOok 4 down pics on photo roll."
7efae6b8-43ff-4224-a71c-995b1ad6b077,4b67a8c6-5890-452d-8e7d-312ea2b49070,2021-07-23T12:47:56.288Z,2021-07-27T07:37:09.000Z,ptownsend@wisc.edu,152,152,7/23/2021,12:44:36,65.522969,-16.852641,10,7268000,414357,28W,,0,,10 - 25%,,,,,,,,,,,,,,,,,,7efae6b8-43ff-4224-a71c-995b1ad6b077_1627044305.jpg,7efae6b8-43ff-4224-a71c-995b1ad6b077_1627044314.jpg,7efae6b8-43ff-4224-a71c-995b1ad6b077_1627044323.jpg,7efae6b8-43ff-4224-a71c-995b1ad6b077_1627044333.jpg,7efae6b8-43ff-4224-a71c-995b1ad6b077_1627044351.jpg,,1.5 to 2 m Bepu thicket
2e6a7035-ac81-4cb3-b7c3-0c7955dc1b5c,4b67a8c6-5890-452d-8e7d-312ea2b49070,2021-07-23T11:01:00.215Z,2021-07-27T07:37:07.000Z,ptownsend@wisc.edu,149,149,7/23/2021,10:54:34,65.519262,-16.855217,8,7267591,414225,28W,,0,25 - 50%,75 - 90%,0 - 10%,0 - 10%,25 - 50%,10 - 25%,,0 - 10%,75 - 90%,,,,,,,,,,,2e6a7035-ac81-4cb3-b7c3-0c7955dc1b5c_1627037752.jpg,2e6a7035-ac81-4cb3-b7c3-0c7955dc1b5c_1627037766.jpg,2e6a7035-ac81-4cb3-b7c3-0c7955dc1b5c_1627037776.jpg,2e6a7035-ac81-4cb3-b7c3-0c7955dc1b5c_1627037784.jpg,2e6a7035-ac81-4cb3-b7c3-0c7955dc1b5c_1627037959.jpg,,Complex plot. Birch woodland with 50-75 cover but 75-90 understory and many species. Please see photo roll for  ground pictures. Estimates of cover in notebook.
a5e268d4-d86a-4aea-9eb8-46218444fbb7,94b7e7b5-30cc-44fd-b02b-5c703fe0f726,2021-07-22T09:59:10.283Z,2021-07-27T07:37:01.000Z,ptownsend@wisc.edu,145,145,7/22/2021,9:53:26,65.640093,-16.876395,10,7281082,413648,28W,,0,25 - 50%,0 - 10%,N/A,,10 - 25%,25 - 50%,N/A,0 - 10%,75 - 90%,,,,,,,,,,,a5e268d4-d86a-4aea-9eb8-46218444fbb7_1626947723.jpg,a5e268d4-d86a-4aea-9eb8-46218444fbb7_1626947746.jpg,a5e268d4-d86a-4aea-9eb8-46218444fbb7_1626947761.jpg,a5e268d4-d86a-4aea-9eb8-46218444fbb7_1626947781.jpg,a5e268d4-d86a-4aea-9eb8-46218444fbb7_1626947860.jpg,,"Larch taller and denser than last one, trees up to 15 m most 10-12, proj cover 75-90  some Bepu prob 10% at most"
bb044bae-bf12-47ff-8db2-464b96025d7f,94b7e7b5-30cc-44fd-b02b-5c703fe0f726,2021-07-22T09:37:14.212Z,2021-07-27T07:36:59.000Z,ptownsend@wisc.edu,144,144,7/22/2021,9:32:00,65.640666,-16.876138,8,7281146,413662,28W,,0,N/A,N/A,N/A,N/A,0 - 10%,75 - 90%,0 - 10%,50 - 75%,50 - 75%,,,,,,,,,,,bb044bae-bf12-47ff-8db2-464b96025d7f_1626946423.jpg,bb044bae-bf12-47ff-8db2-464b96025d7f_1626946446.jpg,bb044bae-bf12-47ff-8db2-464b96025d7f_1626946474.jpg,bb044bae-bf12-47ff-8db2-464b96025d7f_1626946462.jpg,bb044bae-bf12-47ff-8db2-464b96025d7f_1626946560.jpg,,"Larch 50-75% projected cover closer to 75. 8 m tall, some BEPU"
144879ed-5055-4f91-8801-faa37cd3656e,80314e47-aaf8-41b5-88db-7a87159ffbb4,2021-07-20T13:10:58.130Z,2021-07-20T19:27:04.000Z,ptownsend@wisc.edu,4,4,7/20/2021,12:46:08,65.659369,-17.180112,9,7283681,399750,28W,,0,10 - 25%,0 - 10%,0 - 10%,0 - 10%,75 - 90%,0 - 10%,N/A,0 - 10%,90 - 100%,,,,,,,,,,,,,,,,,Salic patch with a lot of BENA and VAUL
4532761e-f810-4b5a-b855-6afefdf4aa2c,80314e47-aaf8-41b5-88db-7a87159ffbb4,2021-07-20T12:10:31.618Z,2021-07-20T19:27:02.000Z,ptownsend@wisc.edu,3,3,7/20/2021,12:08:30,65.660726,-17.180974,7,7283833,399715,28W,,0,10 - 25%,10 - 25%,0 - 10%,0 - 10%,25 - 50%,0 - 10%,N/A,0 - 10%,90 - 100%,,,,,,,,,,,,,,,,,Lost gps
57e8a60b-f0e1-403b-9fa6-eadce68b5b8c,80314e47-aaf8-41b5-88db-7a87159ffbb4,2021-07-20T11:25:42.550Z,2021-07-20T19:27:01.000Z,ptownsend@wisc.edu,2,2,7/20/2021,11:23:03,65.659735,-17.180986,34,7283723,399711,28W,,0,0 - 10%,10 - 25%,0 - 10%,0 - 10%,N/A,10 - 25%,N/A,0 - 10%,75 - 90%,,,,,,,,,,,,,,,,,Birch woodland
4d381fcf-4044-4c29-afed-cadfb1688bda,52f7937f-c7fa-4ae4-b8b1-7cd0f2095f5a,2021-07-20T08:22:11.283Z,2021-07-20T19:26:57.000Z,ptownsend@wisc.edu,X,X,7/20/2021,8:21:41,65.565555,-17.028197,65,7272995,406396,28W,,0,,N/A,,,,,,,,,,,,,,,,,,,,,,,,
