ID- Full,Plot,Date Sampled,Julian Date,Year Sampled,Functional Group,Species,Snow Zone,%C,%N
JR180713-LIS-D339,1,7/13/2018,194,2018,Evergreen dwarf shrub,Ledum,Intermediate,53,1.73
JR180713-LIS-D340,2,7/13/2018,194,2018,Evergreen dwarf shrub,Ledum,Intermediate,53.33,1.67
JR180713-LIS-D341,3,7/13/2018,194,2018,Evergreen dwarf shrub,Ledum,Intermediate,52.87,1.61
JR180713-LIS-D342,4,7/13/2018,194,2018,Evergreen dwarf shrub,Ledum,Intermediate,52.7,1.83
JR180713-LIS-D343,5,7/13/2018,194,2018,Evergreen dwarf shrub,Ledum,Intermediate,52.21,1.47
JR180713-VIS-D344,1,7/13/2018,194,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,53.12,1
JR180713-VIS-D345,2,7/13/2018,194,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.76,0.92
JR180713-VIS-D346,3,7/13/2018,194,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,53.24,1.01
JR180713-VIS-D347,4,7/13/2018,194,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.87,0.97
JR180713-VIS-D348,5,7/13/2018,194,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.96,0.95
JR180719-SLS-D349,1,7/19/2018,200,2018,Deciduous shrub,Salix,Low,51.4,2.71
JR180719-SLS-D351,2,7/19/2018,200,2018,Deciduous shrub,Salix,Low,52.3,2.69
JR180719-SLS-D352,3,7/19/2018,200,2018,Deciduous shrub,Salix,Low,53.04,2.61
JR180719-SLS-D353,4,7/19/2018,200,2018,Deciduous shrub,Salix,Low,51.29,2.37
JR180719-BLS-D354,5,7/19/2018,200,2018,Deciduous shrub,Betula,Low,51.78,2.69
JR180719-BLS-D355,1,7/19/2018,200,2018,Deciduous shrub,Betula,Low,52.27,2.75
JR180719-BLS-D356,2,7/19/2018,200,2018,Deciduous shrub,Betula,Low,54.43,2.72
JR180719-BLS-D357,3,7/19/2018,200,2018,Deciduous shrub,Betula,Low,52.53,2.69
JR180719-BLS-D358,4,7/19/2018,200,2018,Deciduous shrub,Betula,Low,54.33,2.65
JR180719-BLS-D358,5,7/19/2018,200,2018,Deciduous shrub,Betula,Low,52.03,2.78
JR180719-ELS-D359,1,7/19/2018,200,2018,Sedge,Eriophorum,Low,48.1,2.6
JR180719-ELS-D360,2,7/19/2018,200,2018,Sedge,Eriophorum,Low,47.33,2.27
JR180719-ELS-D361,3,7/19/2018,200,2018,Sedge,Eriophorum,Low,47.73,2.37
JR180719-ELS-D362,4,7/19/2018,200,2018,Sedge,Eriophorum,Low,48.37,2.78
JR180719-ELS-D363,5,7/19/2018,200,2018,Sedge,Eriophorum,Low,48.12,2.66
JR180719-CLS-D364,1,7/19/2018,200,2018,Sedge,Carex,Low,46.77,2.41
JR180719-CLS-D365,2,7/19/2018,200,2018,Sedge,Carex,Low,46.01,1.83
JR180719-CLS-D366,3,7/19/2018,200,2018,Sedge,Carex,Low,45.72,2.35
JR180719-CLS-D367,4,7/19/2018,200,2018,Sedge,Carex,Low,46.5,2.1
JR180713-CLS-D368,5,7/13/2018,200,2018,Sedge,Carex,Low,46.73,1.97
JR180719-LLS-D369,1,7/19/2018,200,2018,Evergreen dwarf shrub,Ledum,Low,52.62,1.48
JR180719-LLS-D370,2,7/19/2018,200,2018,Evergreen dwarf shrub,Ledum,Low,53.56,1.77
JR180719-LLS-D371,3,7/19/2018,200,2018,Evergreen dwarf shrub,Ledum,Low,56.05,1.65
JR180719-LLS-D372,4,7/19/2018,200,2018,Evergreen dwarf shrub,Ledum,Low,53.5,1.61
JR180719-LLS-D373,5,7/19/2018,200,2018,Evergreen dwarf shrub,Ledum,Low,53.1,1.64
JR180719-VLS-D374,1,7/19/2018,200,2018,Evergreen dwarf shrub,Vaccinium,Low,52.54,1.09
JR180719-VLS-D375,2,7/19/2018,200,2018,Evergreen dwarf shrub,Vaccinium,Low,51.03,1.02
JR180719-VLS-D376,3,7/19/2018,200,2018,Evergreen dwarf shrub,Vaccinium,Low,52.53,0.96
JR180719-VLS-D377,4,7/19/2018,200,2018,Evergreen dwarf shrub,Vaccinium,Low,52.06,1.02
JR180719-VLS-D378,5,7/19/2018,200,2018,Evergreen dwarf shrub,Vaccinium,Low,52.44,0.98
JR180719-SAS-D379,1,7/19/2018,200,2018,Deciduous shrub,Salix,Ambient,51.86,2.8
JR180719-SAS-D380,2,7/19/2018,200,2018,Deciduous shrub,Salix,Ambient,52.3,2.7
JR180719-SAS-D381,3,7/19/2018,200,2018,Deciduous shrub,Salix,Ambient,53.38,2.73
JR180719-SAS-D382,4,7/19/2018,200,2018,Deciduous shrub,Salix,Ambient,51.88,2.86
JR180719-SAS-D383,5,7/19/2018,200,2018,Deciduous shrub,Salix,Ambient,51.43,2.83
JR180719-BAS-D384,1,7/19/2018,200,2018,Deciduous shrub,Betula,Ambient,51.78,2.83
JR180719-BAS-D385,2,7/19/2018,200,2018,Deciduous shrub,Betula,Ambient,54.1,2.83
JR180719-BAS-D386,3,7/19/2018,200,2018,Deciduous shrub,Betula,Ambient,54.68,2.67
JR180719-BAS-D387,4,7/19/2018,200,2018,Deciduous shrub,Betula,Ambient,52.69,2.87
JR180719-BAS-D388,5,7/19/2018,200,2018,Deciduous shrub,Betula,Ambient,54.46,2.89
JR180719-EAS-D389,1,7/19/2018,200,2018,Sedge,Eriophorum,Ambient,46.79,2.26
JR180719-EAS-D390,2,7/19/2018,200,2018,Sedge,Eriophorum,Ambient,49.04,2.54
JR180719-EAS-D391,3,7/19/2018,200,2018,Sedge,Eriophorum,Ambient,48.77,2.49
JR180719-EAS-D392,4,7/19/2018,200,2018,Sedge,Eriophorum,Ambient,47.06,2.41
JR180719-EAS-D393,5,7/19/2018,200,2018,Sedge,Eriophorum,Ambient,47.48,2.5
JR180719-CAS-D394,1,7/19/2018,200,2018,Sedge,Carex,Ambient,48.47,2.62
JR180719-CAS-D395,2,7/19/2018,200,2018,Sedge,Carex,Ambient,46.92,2.52
JR180719-CAS-D396,3,7/19/2018,200,2018,Sedge,Carex,Ambient,47.39,3.04
JR180719-CAS-D397,4,7/19/2018,200,2018,Sedge,Carex,Ambient,48.21,3.14
JR180719-CAS-D398,5,7/19/2018,200,2018,Sedge,Carex,Ambient,46.55,2.73
JR180719-LAS-D399,1,7/19/2018,200,2018,Evergreen dwarf shrub,Ledum,Ambient,56.15,1.84
JR180719-LAS-D400,2,7/19/2018,200,2018,Evergreen dwarf shrub,Ledum,Ambient,53.7,1.8
JR180719-LAS-D401,3,7/19/2018,200,2018,Evergreen dwarf shrub,Ledum,Ambient,52.52,1.6
JR180719-LAS-D402,4,7/19/2018,200,2018,Evergreen dwarf shrub,Ledum,Ambient,52.78,1.53
JR180719-LAS-D403,5,7/19/2018,200,2018,Evergreen dwarf shrub,Ledum,Ambient,55.03,1.75
JR180719-VAS-D404,1,7/19/2018,200,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.94,0.96
JR180719-VAS-D405,2,7/19/2018,200,2018,Evergreen dwarf shrub,Vaccinium,Ambient,53.31,0.99
JR180719-VAS-D406,3,7/19/2018,200,2018,Evergreen dwarf shrub,Vaccinium,Ambient,54.19,1.11
JR180719-VAS-D407,4,7/19/2018,200,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.37,0.99
JR180719-VAS-D408,5,7/19/2018,200,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.86,0.93
JR180719-SIS-D409,1,7/19/2018,200,2018,Deciduous shrub,Salix,Intermediate,51.94,3.24
JR180719-SIS-D410,2,7/19/2018,200,2018,Deciduous shrub,Salix,Intermediate,51.75,2.87
JR180719-SIS-D411,3,7/19/2018,200,2018,Deciduous shrub,Salix,Intermediate,52.47,2.95
JR180719-SIS-D412,4,7/19/2018,200,2018,Deciduous shrub,Salix,Intermediate,51.21,3.17
JR180719-SIS-D413,5,7/19/2018,200,2018,Deciduous shrub,Salix,Intermediate,52.87,3.18
JR180719-BIS-D414,1,7/19/2018,200,2018,Deciduous shrub,Betula,Intermediate,51.66,3.13
JR180719-BIS-D415,2,7/19/2018,200,2018,Deciduous shrub,Betula,Intermediate,50.98,3.36
JR180719-BIS-D416,3,7/19/2018,200,2018,Deciduous shrub,Betula,Intermediate,52.58,2.9
JR180719-BIS-D417,4,7/19/2018,200,2018,Deciduous shrub,Betula,Intermediate,51.14,2.85
JR180719-BIS-D418,5,7/19/2018,200,2018,Deciduous shrub,Betula,Intermediate,51.85,2.95
JR180719-EIS-D419,1,7/19/2018,200,2018,Sedge,Eriophorum,Intermediate,48.75,2.62
JR180719-EIS-D420,2,7/19/2018,200,2018,Sedge,Eriophorum,Intermediate,48.74,2.16
JR180719-EIS-D421,3,7/19/2018,200,2018,Sedge,Eriophorum,Intermediate,47.85,2.48
JR180719-EIS-D422,4,7/19/2018,200,2018,Sedge,Eriophorum,Intermediate,47.73,2.03
JR180719-EIS-D423,5,7/19/2018,200,2018,Sedge,Eriophorum,Intermediate,48.44,2.45
JR180719-CIS-D424,1,7/19/2018,200,2018,Sedge,Carex,Intermediate,47.21,3.07
JR180719-CIS-D425,2,7/19/2018,200,2018,Sedge,Carex,Intermediate,47.79,2.85
JR180719-CIS-D426,3,7/19/2018,200,2018,Sedge,Carex,Intermediate,47.81,2.78
JR180719-CIS-D427,4,7/19/2018,200,2018,Sedge,Carex,Intermediate,47.17,3
JR180719-CIS-D428,5,7/19/2018,200,2018,Sedge,Carex,Intermediate,46.63,2.81
JR180719-LIS-D429,1,7/19/2018,200,2018,Evergreen dwarf shrub,Ledum,Intermediate,52.62,1.66
JR180719-LIS-D430,2,7/19/2018,200,2018,Evergreen dwarf shrub,Ledum,Intermediate,52.77,1.74
JR180719-LIS-D431,3,7/19/2018,200,2018,Evergreen dwarf shrub,Ledum,Intermediate,52.31,1.76
JR180719-LIS-D432,4,7/19/2018,200,2018,Evergreen dwarf shrub,Ledum,Intermediate,52.39,1.82
JR180719-LIS-D433,5,7/19/2018,200,2018,Evergreen dwarf shrub,Ledum,Intermediate,54.39,1.61
JR180719-VIS-D434,1,7/19/2018,200,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.75,0.98
JR180719-VIS-D435,2,7/19/2018,200,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,53.75,1.09
JR180719-VIS-D436,3,7/19/2018,200,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,53.38,0.9
JR180719-VIS-D437,4,7/19/2018,200,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.79,0.88
JR180719-VIS-D438,5,7/19/2018,200,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.03,0.97
JR180729-SLS-D439,1,7/29/2018,210,2018,Deciduous shrub,Salix,Low,52.86,2.34
JR180729-SLS-D440,2,7/29/2018,210,2018,Deciduous shrub,Salix,Low,52.59,2.74
JR180729-SLS-D441,3,7/29/2018,210,2018,Deciduous shrub,Salix,Low,53.82,2.68
JR180729-SLS-D442,4,7/29/2018,210,2018,Deciduous shrub,Salix,Low,52.58,2.6
JR180729-SLS-D443,5,7/29/2018,210,2018,Deciduous shrub,Salix,Low,50.88,2.33
JR180729-BLS-D444,1,7/29/2018,210,2018,Deciduous shrub,Betula,Low,54.04,2.6
JR180729-BLS-D445,2,7/29/2018,210,2018,Deciduous shrub,Betula,Low,53.42,2.87
JR180729-BLS-D446,3,7/29/2018,210,2018,Deciduous shrub,Betula,Low,52.82,2.54
JR180729-BLS-D447,4,7/29/2018,210,2018,Deciduous shrub,Betula,Low,53.3,2.87
JR180729-BLS-D448,5,7/29/2018,210,2018,Deciduous shrub,Betula,Low,53.5,2.69
JR180729-ELS-D449,1,7/29/2018,210,2018,Sedge,Eriophorum,Low,48.29,2.27
JR180729-ELS-D450,2,7/29/2018,210,2018,Sedge,Eriophorum,Low,48.33,2.21
JR180729-ELS-D451,3,7/29/2018,210,2018,Sedge,Eriophorum,Low,48.83,2.15
JR180729-ELS-D452,4,7/29/2018,210,2018,Sedge,Eriophorum,Low,48.38,2.43
JR180729-ELS-D453,5,7/29/2018,210,2018,Sedge,Eriophorum,Low,47.01,2.08
JR180729-CLS-D454,1,7/29/2018,210,2018,Sedge,Carex,Low,48.55,2.73
JR180729-CLS-D455,2,7/29/2018,210,2018,Sedge,Carex,Low,48.56,2.5
JR180729-CLS-D456,3,7/29/2018,210,2018,Sedge,Carex,Low,47.7,2.63
JR180729-CLS-D457,4,7/29/2018,210,2018,Sedge,Carex,Low,48.26,2.85
JR180729-CLS-D458,5,7/29/2018,210,2018,Sedge,Carex,Low,48.04,2.36
JR180729-LLS-D459,1,7/29/2018,210,2018,Evergreen dwarf shrub,Ledum,Low,55.06,1.74
JR180729-LLS-D460,2,7/29/2018,210,2018,Evergreen dwarf shrub,Ledum,Low,54.38,1.66
JR180729-LLS-D461,3,7/29/2018,210,2018,Evergreen dwarf shrub,Ledum,Low,53.99,1.69
JR180729-LLS-D462,4,7/29/2018,210,2018,Evergreen dwarf shrub,Ledum,Low,55.83,1.66
JR180729-LLS-D463,5,7/29/2018,210,2018,Evergreen dwarf shrub,Ledum,Low,54.39,1.7
JR180729-VLS-D464,1,7/29/2018,210,2018,Evergreen dwarf shrub,Vaccinium,Low,53.05,1.16
JR180729-VLS-D468,5,7/29/2018,210,2018,Evergreen dwarf shrub,Vaccinium,Low,53.2,1.17
JR180729-VLS-D466,3,7/29/2018,210,2018,Evergreen dwarf shrub,Vaccinium,Low,52.51,1.27
JR180729-VLS-D467,4,7/29/2018,210,2018,Evergreen dwarf shrub,Vaccinium,Low,52.53,0.97
JR180729-VLS-D468,5,7/29/2018,210,2018,Evergreen dwarf shrub,Vaccinium,Low,53.08,1.33
JR180729-SAS-D469,1,7/29/2018,210,2018,Deciduous Shrub,Salix,Ambient,51.42,2.32
JR180729-SAS-D470,2,7/29/2018,210,2018,Deciduous Shrub,Salix,Ambient,52.57,2.58
JR180729-SAS-D471,3,7/29/2018,210,2018,Deciduous Shrub,Salix,Ambient,50.92,2.64
JR180729-SAS-D472,4,7/29/2018,210,2018,Deciduous Shrub,Salix,Ambient,51.83,2.68
JR180729-SAS-D473,5,7/29/2018,210,2018,Deciduous Shrub,Salix,Ambient,51.61,2.61
JR180729-SAS-D474,6,7/29/2018,210,2018,Deciduous Shrub,Salix,Ambient,51.33,2.55
JR180729-SAS-D475,7,7/29/2018,210,2018,Deciduous Shrub,Salix,Ambient,51.4,2.33
JR180729-SAS-D476,8,7/29/2018,210,2018,Deciduous Shrub,Salix,Ambient,51.71,2.38
JR180729-BAS-D477,1,7/29/2018,210,2018,Deciduous Shrub,Betula,Ambient,52.47,2.53
JR180729-BAS-D478,2,7/29/2018,210,2018,Deciduous Shrub,Betula,Ambient,52.4,2.62
JR180729-BAS-D479,3,7/29/2018,210,2018,Deciduous Shrub,Betula,Ambient,51.89,2.69
JR180729-BAS-D480,4,7/29/2018,210,2018,Deciduous Shrub,Betula,Ambient,51.28,3.05
JR180729-BAS-D481,5,7/29/2018,210,2018,Deciduous Shrub,Betula,Ambient,51.29,2.83
JR180729-BAS-D482,6,7/29/2018,210,2018,Deciduous Shrub,Betula,Ambient,51.2,2.39
JR180729-BAS-D483,7,7/29/2018,210,2018,Deciduous Shrub,Betula,Ambient,52.32,3.24
JR180729-BAS-D484,8,7/29/2018,210,2018,Deciduous Shrub,Betula,Ambient,51.39,2.81
JR180729-EAS-D485,1,7/29/2018,210,2018,Sedge,Eriophorum,Ambient,47.9,2.15
JR180729-EAS-D486,2,7/29/2018,210,2018,Sedge,Eriophorum,Ambient,47.78,1.93
JR180729-EAS-D487,3,7/29/2018,210,2018,Sedge,Eriophorum,Ambient,47.77,2
JR180729-EAS-D488,4,7/29/2018,210,2018,Sedge,Eriophorum,Ambient,47.34,2.38
JR180729-EAS-D489,5,7/29/2018,210,2018,Sedge,Eriophorum,Ambient,47.25,2.46
JR180729-EAS-D490,6,7/29/2018,210,2018,Sedge,Eriophorum,Ambient,47.9,2.18
JR180729-EAS-D491,7,7/29/2018,210,2018,Sedge,Eriophorum,Ambient,48.23,2.58
JR180729-EAS-D492,8,7/29/2018,210,2018,Sedge,Eriophorum,Ambient,47.75,2.3
JR180729-CAS-D493,1,7/29/2018,210,2018,Sedge,Carex,Ambient,48.87,2.45
JR180729-CAS-D494,2,7/29/2018,210,2018,Sedge,Carex,Ambient,48.07,2.43
JR180729-CAS-D495,3,7/29/2018,210,2018,Sedge,Carex,Ambient,47.67,2.45
JR180729-CAS-D496,4,7/29/2018,210,2018,Sedge,Carex,Ambient,46.63,2.44
JR180729-CAS-D497,5,7/29/2018,210,2018,Sedge,Carex,Ambient,48.08,2.66
JR180729-LAS-D498,1,7/29/2018,210,2018,Evergreen dwarf shrub,Ledum,Ambient,52.61,1.62
JR180729-LAS-D499,2,7/29/2018,210,2018,Evergreen dwarf shrub,Ledum,Ambient,54.03,1.78
JR180729-LAS-D500,3,7/29/2018,210,2018,Evergreen dwarf shrub,Ledum,Ambient,53.91,1.71
JR180729-LAS-D501,4,7/29/2018,210,2018,Evergreen dwarf shrub,Ledum,Ambient,53.48,1.68
JR180729-LAS-D502,5,7/29/2018,210,2018,Evergreen dwarf shrub,Ledum,Ambient,54.15,1.7
JR180729-VAS-D503,1,7/29/2018,210,2018,Evergreen dwarf shrub,Vaccinium,Ambient,54.85,0.91
JR180729-VAS-D504,2,7/29/2018,210,2018,Evergreen dwarf shrub,Vaccinium,Ambient,52.41,0.97
JR180729-VAS-D505,3,7/29/2018,210,2018,Evergreen dwarf shrub,Vaccinium,Ambient,53.48,1.08
JR180729-VAS-D506,4,7/29/2018,210,2018,Evergreen dwarf shrub,Vaccinium,Ambient,52.8,1.11
JR180729-VAS-D507,5,7/29/2018,210,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.38,1.17
JR180729-SIS-D508,1,7/29/2018,210,2018,Deciduous shrub,Salix,Intermediate,51.13,3.02
JR180729-SIS-D509,2,7/29/2018,210,2018,Deciduous shrub,Salix,Intermediate,54.15,2.57
JR180729-SIS-D510,3,7/29/2018,210,2018,Deciduous shrub,Salix,Intermediate,50.54,2.99
JR180729-SIS-D511,4,7/29/2018,210,2018,Deciduous shrub,Salix,Intermediate,51.58,3.1
JR180729-SIS-D512,5,7/29/2018,210,2018,Deciduous shrub,Salix,Intermediate,51.12,2.71
JR180729-BIS-D513,1,7/29/2018,210,2018,Deciduous shrub,Betula,Intermediate,53.57,2.93
JR180729-BIS-D514,2,7/29/2018,210,2018,Deciduous shrub,Betula,Intermediate,53.73,2.58
JR180729-BIS-D515,3,7/29/2018,210,2018,Deciduous shrub,Betula,Intermediate,51.75,2.66
JR180729-BIS-D516,4,7/29/2018,210,2018,Deciduous shrub,Betula,Intermediate,54.48,3.18
JR180729-BIS-D517,5,7/29/2018,210,2018,Deciduous shrub,Betula,Intermediate,51.37,3.34
JR180729-EIS-D518,1,7/29/2018,210,2018,Sedge,Eriophorum,Intermediate,48.93,2.81
JR180729-EIS-D519,2,7/29/2018,210,2018,Sedge,Eriophorum,Intermediate,48.08,2.42
JR180729-EIS-D520,3,7/29/2018,210,2018,Sedge,Eriophorum,Intermediate,46.37,2.65
JR180729-EIS-D521,4,7/29/2018,210,2018,Sedge,Eriophorum,Intermediate,48.22,2.33
JR180729-EIS-D522,5,7/29/2018,210,2018,Sedge,Eriophorum,Intermediate,48.69,2.47
JR180729-CIS-D523,1,7/29/2018,210,2018,Sedge,Carex,Intermediate,48.42,2.72
JR180729-CIS-D524,2,7/29/2018,210,2018,Sedge,Carex,Intermediate,47.01,2.52
JR180729-CIS-D525,3,7/29/2018,210,2018,Sedge,Carex,Intermediate,47.7,2.6
JR180729-CIS-D526,4,7/29/2018,210,2018,Sedge,Carex,Intermediate,47.88,2.97
JR180729-CIS-D527,5,7/29/2018,210,2018,Sedge,Carex,Intermediate,47.87,3.08
JR180729-LIS-D528,1,7/29/2018,210,2018,Evergreen dwarf shrub,Ledum,Intermediate,51.85,1.84
JR180729-LIS-D529,2,7/29/2018,210,2018,Evergreen dwarf shrub,Ledum,Intermediate,56.79,1.84
JR180729-LIS-D530,3,7/29/2018,210,2018,Evergreen dwarf shrub,Ledum,Intermediate,53.78,1.88
JR180729-LIS-D531,4,7/29/2018,210,2018,Evergreen dwarf shrub,Ledum,Intermediate,53.85,1.93
JR180729-LIS-D532,5,7/29/2018,210,2018,Evergreen dwarf shrub,Ledum,Intermediate,54.19,1.99
JR180729-VIS-D533,1,7/29/2018,210,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,52.58,1.22
JR180729-VIS-D534,2,7/29/2018,210,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,51.92,1.13
JR180729-VIS-D535,3,7/29/2018,210,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,53.16,1.06
JR180729-VIS-D536,4,7/29/2018,210,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,52.66,1.28
JR180729-VIS-D537,5,7/29/2018,210,2018,Evergreen dwarf shrub,Vaccinium,Intermediate,53.78,1.19
JR180805-SLS-D538,1,8/5/2018,217,2018,Deciduous shrub,Salix,Low,53.69,2.63
JR180805-SLS-D539,2,8/5/2018,217,2018,Deciduous shrub,Salix,Low,51.26,2.44
JR180805-SLS-D540,3,8/5/2018,217,2018,Deciduous shrub,Salix,Low,52.6,2.29
JR180805-SLS-D541,4,8/5/2018,217,2018,Deciduous shrub,Salix,Low,53.9,2.47
JR180805-SLS-D542,5,8/5/2018,217,2018,Deciduous shrub,Salix,Low,54.14,2.02
JR180805-BLS-D543,1,8/5/2018,217,2018,Deciduous shrub,Betula,Low,54.18,2.75
JR180805-BLS-D544,2,8/5/2018,217,2018,Deciduous shrub,Betula,Low,52.13,2.95
JR180805-BLS-D545,3,8/5/2018,217,2018,Deciduous shrub,Betula,Low,55.23,2.46
JR180805-BLS-D546,4,8/5/2018,217,2018,Deciduous shrub,Betula,Low,52.8,2.48
JR180805-BLS-D547,5,8/5/2018,217,2018,Deciduous shrub,Betula,Low,54.53,2.62
JR180805-ELS-D548,1,8/5/2018,217,2018,Sedge,Eriophorum,Low,48.23,2.3
JR180805-ELS-D549,2,8/5/2018,217,2018,Sedge,Eriophorum,Low,47.94,1.89
JR180805-ELS-D550,3,8/5/2018,217,2018,Sedge,Eriophorum,Low,47.72,2.07
JR180805-ELS-D551,4,8/5/2018,217,2018,Sedge,Eriophorum,Low,47.91,2.03
JR180805-ELS-D552,5,8/5/2018,217,2018,Sedge,Eriophorum,Low,47.5,1.75
JR180805-CLS-D553,1,8/5/2018,217,2018,Sedge,Carex,Low,48.25,2.33
JR180805-CLS-D554,2,8/5/2018,217,2018,Sedge,Carex,Low,47.62,2.61
JR180805-CLS-D555,3,8/5/2018,217,2018,Sedge,Carex,Low,47.69,2.64
JR180805-CLS-D556,4,8/5/2018,217,2018,Sedge,Carex,Low,47.49,2.51
JR180805-CLS-D557,5,8/5/2018,217,2018,Sedge,Carex,Low,47.5,2.44
JR180805-LLS-D558,1,8/5/2018,217,2018,Evergreen dwarf shrub,Ledum,Low,54.07,1.75
JR180805-LLS-D559,2,8/5/2018,217,2018,Evergreen dwarf shrub,Ledum,Low,53.84,1.72
JR180805-LLS-D560,3,8/5/2018,217,2018,Evergreen dwarf shrub,Ledum,Low,53.93,1.62
JR180805-LLS-D561,4,8/5/2018,217,2018,Evergreen dwarf shrub,Ledum,Low,53.51,1.69
JR180805-LLS-D562,5,8/5/2018,217,2018,Evergreen dwarf shrub,Ledum,Low,55.02,1.63
JR180805-VLS-D563,1,8/5/2018,217,2018,Evergreen dwarf shrub,Vaccinium,Low,52.71,1.07
JR180805-VLS-D564,2,8/5/2018,217,2018,Evergreen dwarf shrub,Vaccinium,Low,52.22,1.22
JR180805-VLS-D565,3,8/5/2018,217,2018,Evergreen dwarf shrub,Vaccinium,Low,51.73,1.13
JR180805-VLS-D566,4,8/5/2018,217,2018,Evergreen dwarf shrub,Vaccinium,Low,52,0.95
JR180805-VLS-D567,5,8/5/2018,217,2018,Evergreen dwarf shrub,Vaccinium,Low,51.97,0.92
JR180805-SAS-D568,1,8/5/2018,217,2018,Deciduous shrub,Salix,Ambient,53.06,2.49
JR180805-SAS-D569,2,8/5/2018,217,2018,Deciduous shrub,Salix,Ambient,51.21,2.31
JR180805-SAS-D570,3,8/5/2018,217,2018,Deciduous shrub,Salix,Ambient,52.44,2.5
JR180805-SAS-D571,4,8/5/2018,217,2018,Deciduous shrub,Salix,Ambient,51.68,2.32
JR180805-SAS-D572,5,8/5/2018,217,2018,Deciduous shrub,Salix,Ambient,51.63,2.4
JR180805-BAS-D573,1,8/5/2018,217,2018,Deciduous shrub,Betula,Ambient,52.59,2.82
JR180805-BAS-D574,2,8/5/2018,217,2018,Deciduous shrub,Betula,Ambient,52.58,2.57
JR180805-BAS-D575,3,8/5/2018,217,2018,Deciduous shrub,Betula,Ambient,53.76,2.82
JR180805-BAS-D576,4,8/5/2018,217,2018,Deciduous shrub,Betula,Ambient,52.91,3.07
JR180805-BAS-D577,5,8/5/2018,217,2018,Deciduous shrub,Betula,Ambient,52.74,2.78
JR180805-EAS-D578,1,8/5/2018,217,2018,Sedge,Eriophorum,Ambient,47.11,2.19
JR180805-EAS-D579,2,8/5/2018,217,2018,Sedge,Eriophorum,Ambient,48.05,2.08
JR180805-EAS-D580,3,8/5/2018,217,2018,Sedge,Eriophorum,Ambient,48.11,2.29
JR180805-EAS-D581,4,8/5/2018,217,2018,Sedge,Eriophorum,Ambient,47.83,2.13
JR180805-EAS-D582,5,8/5/2018,217,2018,Sedge,Eriophorum,Ambient,49.52,2.21
JR180805-CAS-D583,1,8/5/2018,217,2018,Sedge,Carex,Ambient,48.64,2.72
JR180805-CAS-D584,2,8/5/2018,217,2018,Sedge,Carex,Ambient,47.93,2.49
JR180805-CAS-D585,3,8/5/2018,217,2018,Sedge,Carex,Ambient,47.88,2.39
JR180805-CAS-D586,4,8/5/2018,217,2018,Sedge,Carex,Ambient,47.12,2.32
JR180805-CAS-D587,5,8/5/2018,217,2018,Sedge,Carex,Ambient,48.09,2.86
JR180805-LAS-D588,1,8/5/2018,217,2018,Evergreen dwarf shrub,Ledum,Ambient,53.7,1.37
JR180805-LAS-D589,2,8/5/2018,217,2018,Evergreen dwarf shrub,Ledum,Ambient,53.47,1.41
JR180805-LAS-D590,3,8/5/2018,217,2018,Evergreen dwarf shrub,Ledum,Ambient,52.77,1.35
JR180805-LAS-D591,4,8/5/2018,217,2018,Evergreen dwarf shrub,Ledum,Ambient,53.44,1.38
JR180805-LAS-D592,5,8/5/2018,217,2018,Evergreen dwarf shrub,Ledum,Ambient,53.64,1.46
JR180805-VAS-D593,1,8/5/2018,217,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.8,1.04
JR180805-VAS-D594,2,8/5/2018,217,2018,Evergreen dwarf shrub,Vaccinium,Ambient,52.33,0.98
JR180805-VAS-D595,3,8/5/2018,217,2018,Evergreen dwarf shrub,Vaccinium,Ambient,52.57,1.04
JR180805-VAS-D596,4,8/5/2018,217,2018,Evergreen dwarf shrub,Vaccinium,Ambient,52.44,0.99
JR180805-VAS-D597,5,8/5/2018,217,2018,Evergreen dwarf shrub,Vaccinium,Ambient,51.92,0.96
JR180805-SIS-D598,1,8/5/2018,217,2018,Deciduous shrub,Salix,Intermediate,50.02,3.26
JR180805-SIS-D599,2,8/5/2018,217,2018,Deciduous shrub,Salix,Intermediate,52.3,3.29
JR180805-SIS-D600,3,8/5/2018,217,2018,Deciduous shrub,Salix,Intermediate,52.03,3.02
JR180805-SIS-D601,4,8/5/2018,217,2018,Deciduous shrub,Salix,Intermediate,51.24,2.74
